,state,county,fips total,1992,1996,2000,2004,2008,2012,2016,2020
1441,Missouri,Pike,29163,D,D,R,R,R,R,R,R
1442,Missouri,Platte,29165,D,R,R,R,R,R,R,R
1443,Missouri,Polk,29167,R,R,R,R,R,R,R,R
1444,Missouri,Pulaski,29169,D,R,R,R,R,R,R,R
1445,Missouri,Putnam,29171,R,R,R,R,R,R,R,R
1446,Missouri,Ralls,29173,D,D,R,R,R,R,R,R
1447,Missouri,Randolph,29175,D,D,R,R,R,R,R,R
1448,Missouri,Ray,29177,D,D,D,R,R,R,R,R
1449,Missouri,Reynolds,29179,D,D,R,R,R,R,R,R
1450,Missouri,Ripley,29181,D,D,R,R,R,R,R,R
1451,Missouri,Saline,29195,D,D,D,R,R,R,R,R
1452,Missouri,Schuyler,29197,D,D,R,R,R,R,R,R
1453,Missouri,Scotland,29199,D,D,R,R,R,R,R,R
1454,Missouri,Scott,29201,D,D,R,R,R,R,R,R
1455,Missouri,Shannon,29203,D,D,R,R,R,R,R,R
1456,Missouri,Shelby,29205,D,D,R,R,R,R,R,R
1462,Missouri,Stoddard,29207,D,R,R,R,R,R,R,R
1463,Missouri,Stone,29209,R,R,R,R,R,R,R,R
1464,Missouri,Sullivan,29211,D,D,R,R,R,R,R,R
1465,Missouri,Taney,29213,R,R,R,R,R,R,R,R
1466,Missouri,Texas,29215,D,R,R,R,R,R,R,R
1467,Missouri,Vernon,29217,D,D,R,R,R,R,R,R
1468,Missouri,Warren,29219,D,R,R,R,R,R,R,R
1469,Missouri,Washington,29221,D,D,D,R,D,R,R,R
1470,Missouri,Wayne,29223,D,D,R,R,R,R,R,R
1471,Missouri,Webster,29225,R,R,R,R,R,R,R,R
1472,Missouri,Worth,29227,D,D,R,R,R,R,R,R
1473,Missouri,Wright,29229,R,R,R,R,R,R,R,R
1474,Montana,Beaverhead,30001,R,R,R,R,R,R,R,R
1475,Montana,Big Horn,30003,D,D,D,D,D,D,D,D
1476,Montana,Blaine,30005,D,D,R,R,D,D,R,D
1477,Montana,Broadwater,30007,R,R,R,R,R,R,R,R
1478,Montana,Carbon,30009,R,R,R,R,R,R,R,R
1479,Montana,Carter,30011,R,R,R,R,R,R,R,R
1480,Montana,Cascade,30013,D,D,R,R,D,R,R,R
1481,Montana,Chouteau,30015,R,R,R,R,R,R,R,R
1482,Montana,Custer,30017,R,R,R,R,R,R,R,R
1483,Montana,Daniels,30019,R,R,R,R,R,R,R,R
1484,Montana,Dawson,30021,D,D,R,R,R,R,R,R
1485,Montana,Deer Lodge,30023,D,D,D,D,D,D,D,D
1486,Montana,Fallon,30025,R,R,R,R,R,R,R,R
1487,Montana,Fergus,30027,R,R,R,R,R,R,R,R
1488,Montana,Flathead,30029,R,R,R,R,R,R,R,R
1489,Montana,Gallatin,30031,R,R,R,R,D,R,D,D
1490,Montana,Garfield,30033,R,R,R,R,R,R,R,R
1491,Montana,Glacier,30035,D,D,D,D,D,D,D,D
1492,Montana,Golden Valley,30037,R,R,R,R,R,R,R,R
1493,Montana,Granite,30039,R,R,R,R,R,R,R,R
1494,Montana,Hill,30041,D,D,R,R,D,D,R,R
1495,Montana,Jefferson,30043,R,R,R,R,R,R,R,R
1496,Montana,Judith Basin,30045,R,R,R,R,R,R,R,R
1497,Montana,Lake,30047,D,R,R,R,D,R,R,R
1498,Montana,Liberty,30051,R,R,R,R,R,R,R,R
1499,Montana,Lincoln,30053,R,R,R,R,R,R,R,R
1500,Montana,Madison,30057,R,R,R,R,R,R,R,R
1501,Montana,Meagher,30059,R,R,R,R,R,R,R,R
1502,Montana,Mineral,30061,D,D,R,R,R,R,R,R
1503,Montana,Missoula,30063,D,D,R,D,D,D,D,D
1504,Montana,Musselshell,30065,R,R,R,R,R,R,R,R
1505,Montana,Park,30067,R,R,R,R,R,R,R,R
1506,Montana,Petroleum,30069,R,R,R,R,R,R,R,R
1507,Montana,Phillips,30071,R,R,R,R,R,R,R,R
1508,Montana,Pondera,30073,R,R,R,R,R,R,R,R
1509,Montana,Powder River,30075,R,R,R,R,R,R,R,R
1510,Montana,Powell,30077,R,R,R,R,R,R,R,R
1511,Montana,Prairie,30079,R,R,R,R,R,R,R,R
1512,Montana,Ravalli,30081,R,R,R,R,R,R,R,R
1513,Montana,Richland,30083,R,R,R,R,R,R,R,R
1514,Montana,Roosevelt,30085,D,D,D,D,D,D,R,R
1515,Montana,Rosebud,30087,D,D,R,R,D,R,R,R
1516,Montana,Sanders,30089,D,R,R,R,R,R,R,R
1517,Montana,Sheridan,30091,D,D,R,R,R,R,R,R
1518,Montana,Silver Bow,30093,D,D,D,D,D,D,D,D
1519,Montana,Stillwater,30095,R,R,R,R,R,R,R,R
1520,Montana,Sweet Grass,30097,R,R,R,R,R,R,R,R
1521,Montana,Teton,30099,R,R,R,R,R,R,R,R
1522,Montana,Toole,30101,R,R,R,R,R,R,R,R
1523,Montana,Treasure,30103,R,R,R,R,R,R,R,R
1524,Montana,Valley,30105,D,R,R,R,R,R,R,R
1525,Montana,Wheatland,30107,R,R,R,R,R,R,R,R
1526,Montana,Wibaux,30109,R,R,R,R,R,R,R,R
1527,Montana,Yellowstone,30111,R,R,R,R,R,R,R,R
1528,Nebraska,Adams,31001,R,R,R,R,R,R,R,R
1529,Nebraska,Antelope,31003,R,R,R,R,R,R,R,R
1530,Nebraska,Arthur,31005,R,R,R,R,R,R,R,R
1531,Nebraska,Banner,31007,R,R,R,R,R,R,R,R
1532,Nebraska,Blaine,31009,R,R,R,R,R,R,R,R
1533,Nebraska,Boone,31011,R,R,R,R,R,R,R,R
1534,Nebraska,Box Butte,31013,R,R,R,R,R,R,R,R
1535,Nebraska,Boyd,31015,R,R,R,R,R,R,R,R
1536,Nebraska,Brown,31017,R,R,R,R,R,R,R,R
1537,Nebraska,Buffalo,31019,R,R,R,R,R,R,R,R
1538,Nebraska,Burt,31021,R,R,R,R,R,R,R,R
1539,Nebraska,Butler,31023,R,R,R,R,R,R,R,R
1540,Nebraska,Cass,31025,R,R,R,R,R,R,R,R
1541,Nebraska,Cedar,31027,R,R,R,R,R,R,R,R
1542,Nebraska,Chase,31029,R,R,R,R,R,R,R,R
1543,Nebraska,Cherry,31031,R,R,R,R,R,R,R,R
1544,Nebraska,Cheyenne,31033,R,R,R,R,R,R,R,R
1545,Nebraska,Clay,31035,R,R,R,R,R,R,R,R
1546,Nebraska,Colfax,31037,R,R,R,R,R,R,R,R
1547,Nebraska,Cuming,31039,R,R,R,R,R,R,R,R
1548,Nebraska,Custer,31041,R,R,R,R,R,R,R,R
1549,Nebraska,Dakota,31043,R,D,R,R,R,R,R,R
1550,Nebraska,Dawes,31045,R,R,R,R,R,R,R,R
1551,Nebraska,Dawson,31047,R,R,R,R,R,R,R,R
1552,Nebraska,Deuel,31049,R,R,R,R,R,R,R,R
1553,Nebraska,Dixon,31051,R,R,R,R,R,R,R,R
1554,Nebraska,Dodge,31053,R,R,R,R,R,R,R,R
1555,Nebraska,Douglas,31055,R,R,R,R,D,R,D,D
1556,Nebraska,Dundy,31057,R,R,R,R,R,R,R,R
1557,Nebraska,Fillmore,31059,R,R,R,R,R,R,R,R
1558,Nebraska,Franklin,31061,R,R,R,R,R,R,R,R
1559,Nebraska,Frontier,31063,R,R,R,R,R,R,R,R
1560,Nebraska,Furnas,31065,R,R,R,R,R,R,R,R
1561,Nebraska,Gage,31067,R,R,R,R,R,R,R,R
1562,Nebraska,Garden,31069,R,R,R,R,R,R,R,R
1563,Nebraska,Garfield,31071,R,R,R,R,R,R,R,R
1564,Nebraska,Gosper,31073,R,R,R,R,R,R,R,R
1565,Nebraska,Grant,31075,R,R,R,R,R,R,R,R
1566,Nebraska,Greeley,31077,R,R,R,R,R,R,R,R
1567,Nebraska,Hall,31079,R,R,R,R,R,R,R,R
1568,Nebraska,Hamilton,31081,R,R,R,R,R,R,R,R
1569,Nebraska,Harlan,31083,R,R,R,R,R,R,R,R
1570,Nebraska,Hayes,31085,R,R,R,R,R,R,R,R
1571,Nebraska,Hitchcock,31087,R,R,R,R,R,R,R,R
1572,Nebraska,Holt,31089,R,R,R,R,R,R,R,R
1573,Nebraska,Hooker,31091,R,R,R,R,R,R,R,R
1574,Nebraska,Howard,31093,R,R,R,R,R,R,R,R
1575,Nebraska,Jefferson,31095,R,R,R,R,R,R,R,R
1576,Nebraska,Johnson,31097,R,R,R,R,R,R,R,R
1577,Nebraska,Kearney,31099,R,R,R,R,R,R,R,R
1578,Nebraska,Keith,31101,R,R,R,R,R,R,R,R
1579,Nebraska,Keya Paha,31103,R,R,R,R,R,R,R,R
1580,Nebraska,Kimball,31105,R,R,R,R,R,R,R,R
1581,Nebraska,Knox,31107,R,R,R,R,R,R,R,R
1582,Nebraska,Lancaster,31109,R,R,R,R,D,R,D,D
1583,Nebraska,Lincoln,31111,R,R,R,R,R,R,R,R
1584,Nebraska,Logan,31113,R,R,R,R,R,R,R,R
1585,Nebraska,Loup,31115,R,R,R,R,R,R,R,R
1586,Nebraska,Madison,31119,R,R,R,R,R,R,R,R
1587,Nebraska,Merrick,31121,R,R,R,R,R,R,R,R
1588,Nebraska,Morrill,31123,R,R,R,R,R,R,R,R
1589,Nebraska,Nance,31125,R,R,R,R,R,R,R,R
1590,Nebraska,Nemaha,31127,R,R,R,R,R,R,R,R
1591,Nebraska,Nuckolls,31129,R,R,R,R,R,R,R,R
1592,Nebraska,Otoe,31131,R,R,R,R,R,R,R,R
1593,Nebraska,Pawnee,31133,R,R,R,R,R,R,R,R
1594,Nebraska,Perkins,31135,R,R,R,R,R,R,R,R
1595,Nebraska,Phelps,31137,R,R,R,R,R,R,R,R
1596,Nebraska,Pierce,31139,R,R,R,R,R,R,R,R
1597,Nebraska,Platte,31141,R,R,R,R,R,R,R,R
1598,Nebraska,Polk,31143,R,R,R,R,R,R,R,R
1599,Nebraska,Red Willow,31145,R,R,R,R,R,R,R,R
1600,Nebraska,Richardson,31147,R,R,R,R,R,R,R,R
1601,Nebraska,Rock,31149,R,R,R,R,R,R,R,R
1602,Nebraska,Saline,31151,D,D,R,R,D,R,R,R
1603,Nebraska,Sarpy,31153,R,R,R,R,R,R,R,R
1604,Nebraska,Saunders,31155,R,R,R,R,R,R,R,R
1605,Nebraska,Scotts Bluff,31157,R,R,R,R,R,R,R,R
1606,Nebraska,Seward,31159,R,R,R,R,R,R,R,R
1607,Nebraska,Sheridan,31161,R,R,R,R,R,R,R,R
1608,Nebraska,Sherman,31163,R,R,R,R,R,R,R,R
1609,Nebraska,Sioux,31165,R,R,R,R,R,R,R,R
1610,Nebraska,Stanton,31167,R,R,R,R,R,R,R,R
1611,Nebraska,Thayer,31169,R,R,R,R,R,R,R,R
1612,Nebraska,Thomas,31171,R,R,R,R,R,R,R,R
1613,Nebraska,Thurston,31173,R,D,R,D,D,D,R,R
1614,Nebraska,Valley,31175,R,R,R,R,R,R,R,R
1615,Nebraska,Washington,31177,R,R,R,R,R,R,R,R
1616,Nebraska,Wayne,31179,R,R,R,R,R,R,R,R
1617,Nebraska,Webster,31181,R,R,R,R,R,R,R,R
1618,Nebraska,Wheeler,31183,R,R,R,R,R,R,R,R
1619,Nebraska,York,31185,R,R,R,R,R,R,R,R
1620,Nevada,Churchill,32001,R,R,R,R,R,R,R,R
1621,Nevada,Clark,32003,D,D,D,D,D,D,D,D
1622,Nevada,Douglas,32005,R,R,R,R,R,R,R,R
1623,Nevada,Elko,32007,R,R,R,R,R,R,R,R
1624,Nevada,Esmeralda,32009,R,R,R,R,R,R,R,R
1625,Nevada,Eureka,32011,R,R,R,R,R,R,R,R
1626,Nevada,Humboldt,32013,R,R,R,R,R,R,R,R
1627,Nevada,Lander,32015,R,R,R,R,R,R,R,R
1628,Nevada,Lincoln,32017,R,R,R,R,R,R,R,R
1629,Nevada,Lyon,32019,R,R,R,R,R,R,R,R
1630,Nevada,Mineral,32021,R,D,R,R,R,R,R,R
1631,Nevada,Nye,32023,R,R,R,R,R,R,R,R
1632,Nevada,Pershing,32027,R,R,R,R,R,R,R,R
1634,Nevada,Washoe,32031,R,R,R,R,D,D,D,D
1635,Nevada,White Pine,32033,D,R,R,R,R,R,R,R
1636,New Hampshire,Belknap,33001,R,R,R,R,D,R,R,R
1637,New Hampshire,Carroll,33003,R,R,R,R,D,R,R,D
1638,New Hampshire,Cheshire,33005,D,D,D,D,D,D,D,D
1639,New Hampshire,Coos,33007,D,D,R,D,D,D,R,R
1640,New Hampshire,Grafton,33009,D,D,D,D,D,D,D,D
1641,New Hampshire,Hillsborough,33011,R,D,R,R,D,D,R,D
1642,New Hampshire,Merrimack,33013,D,D,D,D,D,D,D,D
1643,New Hampshire,Rockingham,33015,R,D,R,R,D,R,R,D
1644,New Hampshire,Strafford,33017,D,D,D,D,D,D,D,D
1645,New Hampshire,Sullivan,33019,D,D,R,D,D,D,R,D
1646,New Jersey,Atlantic,34001,D,D,D,D,D,D,D,D
1647,New Jersey,Bergen,34003,R,D,D,D,D,D,D,D
1648,New Jersey,Burlington,34005,D,D,D,D,D,D,D,D
1649,New Jersey,Camden,34007,D,D,D,D,D,D,D,D
1650,New Jersey,Cape May,34009,R,D,R,R,R,R,R,R
1651,New Jersey,Cumberland,34011,D,D,D,D,D,D,D,D
1652,New Jersey,Essex,34013,D,D,D,D,D,D,D,D
1653,New Jersey,Gloucester,34015,D,D,D,D,D,D,R,D
1654,New Jersey,Hudson,34017,D,D,D,D,D,D,D,D
1655,New Jersey,Hunterdon,34019,R,R,R,R,R,R,R,R
1656,New Jersey,Mercer,34021,D,D,D,D,D,D,D,D
1657,New Jersey,Middlesex,34023,D,D,D,D,D,D,D,D
1658,New Jersey,Monmouth,34025,R,D,D,R,R,R,R,R
1659,New Jersey,Morris,34027,R,R,R,R,R,R,R,D
1660,New Jersey,Ocean,34029,R,D,R,R,R,R,R,R
1661,New Jersey,Passaic,34031,R,D,D,D,D,D,D,D
1662,New Jersey,Salem,34033,R,D,D,R,D,D,R,R
1663,New Jersey,Somerset,34035,R,R,R,R,D,D,D,D
1664,New Jersey,Sussex,34037,R,R,R,R,R,R,R,R
1665,New Jersey,Union,34039,D,D,D,D,D,D,D,D
1666,New Jersey,Warren,34041,R,R,R,R,R,R,R,R
1667,New Mexico,Bernalillo,35001,D,D,D,D,D,D,D,D
1668,New Mexico,Catron,35003,R,R,R,R,R,R,R,R
1669,New Mexico,Chaves,35005,R,R,R,R,R,R,R,R
1670,New Mexico,Cibola,35006,D,D,D,D,D,D,D,D
1671,New Mexico,Colfax,35007,D,D,D,R,D,D,R,R
1672,New Mexico,Curry,35009,R,R,R,R,R,R,R,R
1673,New Mexico,De Baca,35011,R,D,R,R,R,R,R,R
1674,New Mexico,Eddy,35015,D,D,R,R,R,R,R,R
1675,New Mexico,Grant,35017,D,D,D,D,D,D,D,D
1676,New Mexico,Guadalupe,35019,D,D,D,D,D,D,D,D
1677,New Mexico,Harding,35021,R,R,R,R,R,R,R,R
1678,New Mexico,Hidalgo,35023,D,D,R,R,D,D,R,R
1679,New Mexico,Lea,35025,R,R,R,R,R,R,R,R
1680,New Mexico,Lincoln,35027,R,R,R,R,R,R,R,R
1681,New Mexico,Los Alamos,35028,R,R,R,R,D,D,D,D
1682,New Mexico,Luna,35029,D,D,R,R,D,R,R,R
1683,New Mexico,Mora,35033,D,D,D,D,D,D,D,D
1684,New Mexico,Otero,35035,R,R,R,R,R,R,R,R
1685,New Mexico,Quay,35037,R,R,R,R,R,R,R,R
1686,New Mexico,Rio Arriba,35039,D,D,D,D,D,D,D,D
1687,New Mexico,Roosevelt,35041,R,R,R,R,R,R,R,R
1688,New Mexico,San Juan,35045,R,R,R,R,R,R,R,R
1689,New Mexico,San Miguel,35047,D,D,D,D,D,D,D,D
1690,New Mexico,Sandoval,35043,D,D,R,R,D,D,D,D
1691,New Mexico,Santa Fe,35049,D,D,D,D,D,D,D,D
1692,New Mexico,Sierra,35051,D,D,R,R,R,R,R,R
1693,New Mexico,Socorro,35053,D,D,D,D,D,D,D,D
1694,New Mexico,Taos,35055,D,D,D,D,D,D,D,D
1695,New Mexico,Torrance,35057,R,R,R,R,R,R,R,R
1696,New Mexico,Union,35059,R,R,R,R,R,R,R,R
1697,New Mexico,Valencia,35061,D,D,R,R,D,D,R,R
1698,New York,Albany,36001,D,D,D,D,D,D,D,D
1699,New York,Allegany,36003,R,R,R,R,R,R,R,R
1700,New York,Bronx,36005,D,D,D,D,D,D,D,D
1701,New York,Broome,36007,D,D,D,D,D,D,R,D
1702,New York,Cattaraugus,36009,R,D,R,R,R,R,R,R
1703,New York,Cayuga,36011,D,D,D,R,D,D,R,R
1704,New York,Chautauqua,36013,D,D,R,R,D,R,R,R
1705,New York,Chemung,36015,R,D,R,R,R,R,R,R
1706,New York,Chenango,36017,R,D,R,R,R,R,R,R
1707,New York,Clinton,36019,R,D,D,D,D,D,D,D
1708,New York,Columbia,36021,R,D,D,D,D,D,D,D
1709,New York,Cortland,36023,D,D,R,R,D,D,R,R
1710,New York,Delaware,36025,R,D,R,R,R,R,R,R
1711,New York,Dutchess,36027,R,D,R,R,D,D,D,D
1712,New York,Erie,36029,D,D,D,D,D,D,D,D
1713,New York,Essex,36031,R,D,R,R,D,D,R,D
1714,New York,Franklin,36033,D,D,D,D,D,D,R,R
1715,New York,Fulton,36035,R,D,R,R,R,R,R,R
1716,New York,Genesee,36037,R,R,R,R,R,R,R,R
1717,New York,Greene,36039,R,R,R,R,R,R,R,R
1718,New York,Hamilton,36041,R,R,R,R,R,R,R,R
1719,New York,Herkimer,36043,R,D,R,R,R,R,R,R
1720,New York,Jefferson,36045,R,D,R,R,R,R,R,R
1721,New York,Kings,36047,D,D,D,D,D,D,D,D
1722,New York,Lewis,36049,R,D,R,R,R,R,R,R
1723,New York,Livingston,36051,R,R,R,R,R,R,R,R
1724,New York,Madison,36053,R,D,R,R,D,D,R,R
1725,New York,Monroe,36055,D,D,D,D,D,D,D,D
1726,New York,Montgomery,36057,D,D,D,R,R,R,R,R
1727,New York,Nassau,36059,D,D,D,D,D,D,D,D
1728,New York,New York,36061,D,D,D,D,D,D,D,D
1729,New York,Niagara,36063,D,D,D,D,D,D,R,R
1730,New York,Oneida,36065,R,D,R,R,R,R,R,R
1731,New York,Onondaga,36067,D,D,D,D,D,D,D,D
1732,New York,Ontario,36069,R,D,R,R,R,R,R,R
1733,New York,Orange,36071,R,D,R,R,D,D,R,R
1734,New York,Orleans,36073,R,R,R,R,R,R,R,R
1735,New York,Oswego,36075,R,D,R,R,D,D,R,R
1736,New York,Otsego,36077,D,D,R,R,D,D,R,R
1737,New York,Putnam,36079,R,R,R,R,R,R,R,R
1738,New York,Queens,36081,D,D,D,D,D,D,D,D
1739,New York,Rensselaer,36083,D,D,D,D,D,D,R,D
1740,New York,Richmond,36085,R,D,D,R,R,D,R,R
1741,New York,Rockland,36087,D,D,D,R,D,D,D,D
1742,New York,Saratoga,36091,R,D,R,R,D,D,R,D
1743,New York,Schenectady,36093,D,D,D,D,D,D,D,D
1744,New York,Schoharie,36095,R,D,R,R,R,R,R,R
1745,New York,Schuyler,36097,R,D,R,R,R,R,R,R
1746,New York,Seneca,36099,D,D,D,R,D,D,R,R
1748,New York,Steuben,36101,R,R,R,R,R,R,R,R
1749,New York,Suffolk,36103,R,D,D,D,D,D,R,R
1750,New York,Sullivan,36105,D,D,D,R,D,D,R,R
1751,New York,Tioga,36107,R,R,R,R,R,R,R,R
1752,New York,Tompkins,36109,D,D,D,D,D,D,D,D
1753,New York,Ulster,36111,D,D,D,D,D,D,D,D
1754,New York,Warren,36113,R,D,R,R,D,D,R,R
1755,New York,Washington,36115,R,D,R,R,D,D,R,R
1756,New York,Wayne,36117,R,R,R,R,R,R,R,R
1757,New York,Westchester,36119,D,D,D,D,D,D,D,D
1758,New York,Wyoming,36121,R,R,R,R,R,R,R,R
1759,New York,Yates,36123,R,D,R,R,R,R,R,R
1760,North Carolina,Alamance,37001,R,R,R,R,R,R,R,R
1761,North Carolina,Alexander,37003,R,R,R,R,R,R,R,R
1762,North Carolina,Alleghany,37005,D,R,R,R,R,R,R,R
1763,North Carolina,Anson,37007,D,D,D,D,D,D,D,D
1764,North Carolina,Ashe,37009,R,R,R,R,R,R,R,R
1765,North Carolina,Avery,37011,R,R,R,R,R,R,R,R
1766,North Carolina,Beaufort,37013,R,R,R,R,R,R,R,R
1767,North Carolina,Bertie,37015,D,D,D,D,D,D,D,D
1768,North Carolina,Bladen,37017,D,D,D,R,D,D,R,R
1769,North Carolina,Brunswick,37019,D,R,R,R,R,R,R,R
1770,North Carolina,Buncombe,37021,D,D,R,R,D,D,D,D
1771,North Carolina,Burke,37023,R,R,R,R,R,R,R,R
1772,North Carolina,Cabarrus,37025,R,R,R,R,R,R,R,R
1773,North Carolina,Caldwell,37027,R,R,R,R,R,R,R,R
1774,North Carolina,Camden,37029,D,D,R,R,R,R,R,R
1775,North Carolina,Carteret,37031,R,R,R,R,R,R,R,R
1776,North Carolina,Caswell,37033,D,D,R,R,D,R,R,R
1777,North Carolina,Catawba,37035,R,R,R,R,R,R,R,R
1778,North Carolina,Chatham,37037,D,D,D,D,D,D,D,D
1779,North Carolina,Cherokee,37039,R,R,R,R,R,R,R,R
1780,North Carolina,Chowan,37041,D,D,D,R,R,R,R,R
1781,North Carolina,Clay,37043,R,R,R,R,R,R,R,R
1782,North Carolina,Cleveland,37045,R,R,R,R,R,R,R,R
1783,North Carolina,Columbus,37047,D,D,D,R,R,R,R,R
1784,North Carolina,Craven,37049,R,R,R,R,R,R,R,R
1785,North Carolina,Cumberland,37051,D,D,D,R,D,D,D,D
1786,North Carolina,Currituck,37053,R,R,R,R,R,R,R,R
1787,North Carolina,Dare,37055,R,R,R,R,R,R,R,R
1788,North Carolina,Davidson,37057,R,R,R,R,R,R,R,R
1789,North Carolina,Davie,37059,R,R,R,R,R,R,R,R
1790,North Carolina,Duplin,37061,D,D,R,R,R,R,R,R
1791,North Carolina,Durham,37063,D,D,D,D,D,D,D,D
1792,North Carolina,Edgecombe,37065,D,D,D,D,D,D,D,D
1793,North Carolina,Forsyth,37067,R,R,R,R,D,D,D,D
1794,North Carolina,Franklin,37069,D,D,R,R,R,R,R,R
1795,North Carolina,Gaston,37071,R,R,R,R,R,R,R,R
1796,North Carolina,Gates,37073,D,D,D,D,D,D,R,R
1797,North Carolina,Graham,37075,R,R,R,R,R,R,R,R
1798,North Carolina,Granville,37077,D,D,D,R,D,D,R,R
1799,North Carolina,Greene,37079,D,R,R,R,R,R,R,R
1800,North Carolina,Guilford,37081,D,D,R,D,D,D,D,D
1801,North Carolina,Halifax,37083,D,D,D,D,D,D,D,D
1802,North Carolina,Harnett,37085,R,R,R,R,R,R,R,R
1803,North Carolina,Haywood,37087,D,D,R,R,R,R,R,R
1804,North Carolina,Henderson,37089,R,R,R,R,R,R,R,R
1805,North Carolina,Hertford,37091,D,D,D,D,D,D,D,D
1806,North Carolina,Hoke,37093,D,D,D,D,D,D,D,D
1807,North Carolina,Hyde,37095,D,D,R,R,D,R,R,R
1808,North Carolina,Iredell,37097,R,R,R,R,R,R,R,R
1809,North Carolina,Jackson,37099,D,D,R,R,D,R,R,R
1810,North Carolina,Johnston,37101,R,R,R,R,R,R,R,R
1811,North Carolina,Jones,37103,D,D,R,R,R,R,R,R
1812,North Carolina,Lee,37105,R,R,R,R,R,R,R,R
1813,North Carolina,Lenoir,37107,R,R,R,R,R,R,R,R
1814,North Carolina,Lincoln,37109,R,R,R,R,R,R,R,R
1815,North Carolina,Macon,37113,R,R,R,R,R,R,R,R
1816,North Carolina,Madison,37115,D,D,R,R,R,R,R,R
1817,North Carolina,Martin,37117,D,D,D,R,D,D,R,R
1818,North Carolina,Mecklenburg,37119,R,D,R,D,D,D,D,D
1819,North Carolina,Mitchell,37121,R,R,R,R,R,R,R,R
1820,North Carolina,Montgomery,37123,D,D,R,R,R,R,R,R
1821,North Carolina,Moore,37125,R,R,R,R,R,R,R,R
1822,North Carolina,Nash,37127,R,R,R,R,R,D,R,D
1823,North Carolina,New Hanover,37129,R,R,R,R,R,R,R,D
1824,North Carolina,Northampton,37131,D,D,D,D,D,D,D,D
1825,North Carolina,Onslow,37133,R,R,R,R,R,R,R,R
1826,North Carolina,Orange,37135,D,D,D,D,D,D,D,D
1827,North Carolina,Pamlico,37137,D,R,R,R,R,R,R,R
1828,North Carolina,Pasquotank,37139,D,D,D,D,D,D,D,D
1829,North Carolina,Pender,37141,D,R,R,R,R,R,R,R
1830,North Carolina,Perquimans,37143,D,D,R,R,R,R,R,R
1831,North Carolina,Person,37145,R,R,R,R,R,R,R,R
1832,North Carolina,Pitt,37147,D,R,R,R,D,D,D,D
1833,North Carolina,Polk,37149,R,R,R,R,R,R,R,R
1834,North Carolina,Randolph,37151,R,R,R,R,R,R,R,R
1835,North Carolina,Richmond,37153,D,D,D,D,D,D,R,R
1836,North Carolina,Robeson,37155,D,D,D,D,D,D,R,R
1837,North Carolina,Rockingham,37157,D,R,R,R,R,R,R,R
1838,North Carolina,Rowan,37159,R,R,R,R,R,R,R,R
1839,North Carolina,Rutherford,37161,R,R,R,R,R,R,R,R
1840,North Carolina,Sampson,37163,D,R,R,R,R,R,R,R
1841,North Carolina,Scotland,37165,D,D,D,D,D,D,D,R
1842,North Carolina,Stanly,37167,R,R,R,R,R,R,R,R
1843,North Carolina,Stokes,37169,R,R,R,R,R,R,R,R
1844,North Carolina,Surry,37171,R,R,R,R,R,R,R,R
1845,North Carolina,Swain,37173,D,D,R,R,R,R,R,R
1846,North Carolina,Transylvania,37175,R,R,R,R,R,R,R,R
1847,North Carolina,Tyrrell,37177,D,D,D,R,R,R,R,R
1848,North Carolina,Union,37179,R,R,R,R,R,R,R,R
1849,North Carolina,Vance,37181,D,D,D,D,D,D,D,D
1850,North Carolina,Wake,37183,D,R,R,R,D,D,D,D
1851,North Carolina,Warren,37185,D,D,D,D,D,D,D,D
1852,North Carolina,Washington,37187,D,D,D,D,D,D,D,D
1853,North Carolina,Watauga,37189,D,R,R,R,D,R,D,D
1854,North Carolina,Wayne,37191,R,R,R,R,R,R,R,R
1855,North Carolina,Wilkes,37193,R,R,R,R,R,R,R,R
1856,North Carolina,Wilson,37195,R,R,R,R,D,D,D,D
1857,North Carolina,Yadkin,37197,R,R,R,R,R,R,R,R
1858,North Carolina,Yancey,37199,D,R,R,R,R,R,R,R
1859,North Dakota,Adams,38001,R,R,R,R,R,R,R,R
1860,North Dakota,Barnes,38003,R,R,R,R,R,R,R,R
1861,North Dakota,Benson,38005,D,D,R,D,D,D,R,R
1862,North Dakota,Billings,38007,R,R,R,R,R,R,R,R
1863,North Dakota,Bottineau,38009,R,R,R,R,R,R,R,R
1864,North Dakota,Bowman,38011,R,R,R,R,R,R,R,R
1865,North Dakota,Burke,38013,R,R,R,R,R,R,R,R
1866,North Dakota,Burleigh,38015,R,R,R,R,R,R,R,R
1867,North Dakota,Cass,38017,R,R,R,R,D,R,R,R
1868,North Dakota,Cavalier,38019,R,R,R,R,R,R,R,R
1869,North Dakota,Dickey,38021,R,R,R,R,R,R,R,R
1870,North Dakota,Divide,38023,D,D,R,R,R,R,R,R
1871,North Dakota,Dunn,38025,R,R,R,R,R,R,R,R
1872,North Dakota,Eddy,38027,R,D,R,R,D,R,R,R
1873,North Dakota,Emmons,38029,R,R,R,R,R,R,R,R
1874,North Dakota,Foster,38031,R,R,R,R,R,R,R,R
1875,North Dakota,Golden Valley,38033,R,R,R,R,R,R,R,R
1876,North Dakota,Grand Forks,38035,R,R,R,R,D,R,R,R
1877,North Dakota,Grant,38037,R,R,R,R,R,R,R,R
1878,North Dakota,Griggs,38039,R,R,R,R,R,R,R,R
1879,North Dakota,Hettinger,38041,R,R,R,R,R,R,R,R
